task,sample_id,correct,model,e2_type,e3_type,entity,question,expected_answer,model_answer
second_hop_semi_synthetic,telescopes_first_light_year_Subaru Telescope,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,first_light_year,Subaru Telescope,In what year did the Subaru Telescope achieve its first light?,1999,Mauna Kea
second_hop_semi_synthetic,telescopes_first_light_year_VISTA,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,first_light_year,VISTA,In what year did the VISTA achieve its first light?,2009,2009
second_hop_semi_synthetic,telescopes_first_light_year_Very Large Telescope,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,first_light_year,Very Large Telescope,In what year did the Very Large Telescope achieve its first light?,1998,1998
second_hop_semi_synthetic,telescopes_first_light_year_William Herschel Telescope,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,first_light_year,William Herschel Telescope,In what year did the William Herschel Telescope achieve its first light?,1987,1987
second_hop_semi_synthetic,telescopes_location_Anglo Australian Telescope,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,Anglo Australian Telescope,What is the specific location of the Anglo Australian Telescope?,Siding Spring,Siding Spring
second_hop_semi_synthetic,telescopes_location_CFHT,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,CFHT,What is the specific location of the CFHT?,Mauna Kea,Mauna Kea
second_hop_semi_synthetic,telescopes_location_ESO Telescope,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,ESO Telescope,What is the specific location of the ESO Telescope?,La Silla,La Silla
second_hop_semi_synthetic,telescopes_location_Gemini North,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,Gemini North,What is the specific location of the Gemini North?,Mauna Kea,Mauna Kea
second_hop_semi_synthetic,telescopes_location_Gemini South,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,Gemini South,What is the specific location of the Gemini South?,Cerro Pachon,Chile
second_hop_semi_synthetic,telescopes_location_Gran Telescopio Canarias,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,Gran Telescopio Canarias,What is the specific location of the Gran Telescopio Canarias?,La Palma,Roque de los Muchachos
second_hop_semi_synthetic,telescopes_location_Hale Telescope,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,Hale Telescope,What is the specific location of the Hale Telescope?,Palomar Mountain,Palomar Mountain.
second_hop_semi_synthetic,telescopes_location_Hobby Eberly Telescope,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,Hobby Eberly Telescope,What is the specific location of the Hobby Eberly Telescope?,Mount Fowlkes,Floyd Canyon.
second_hop_semi_synthetic,telescopes_location_IRTF,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,IRTF,What is the specific location of the IRTF?,Mauna Kea,Vancouver
second_hop_semi_synthetic,telescopes_location_Keck Observatory,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,Keck Observatory,What is the specific location of the Keck Observatory?,Mauna Kea,Mauna Kea
second_hop_semi_synthetic,telescopes_location_Large Binocular Telescope,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,Large Binocular Telescope,What is the specific location of the Large Binocular Telescope?,Mount Graham,Mount Graham
second_hop_semi_synthetic,telescopes_location_MMT Observatory,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,MMT Observatory,What is the specific location of the MMT Observatory?,Mount Hopkins,Mauna Kea
second_hop_semi_synthetic,telescopes_location_Magellan Telescopes,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,Magellan Telescopes,What is the specific location of the Magellan Telescopes?,Las Campanas,Las Campanas Observatory
second_hop_semi_synthetic,telescopes_location_Nordic Optical Telescope,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,Nordic Optical Telescope,What is the specific location of the Nordic Optical Telescope?,La Palma,La Palma
second_hop_semi_synthetic,telescopes_location_SOAR Telescope,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,SOAR Telescope,What is the specific location of the SOAR Telescope?,Cerro Pachon,New Mexico
second_hop_semi_synthetic,telescopes_location_South African Large Telescope,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,South African Large Telescope,What is the specific location of the South African Large Telescope?,Sutherland,Sutherland
second_hop_semi_synthetic,telescopes_location_Subaru Telescope,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,Subaru Telescope,What is the specific location of the Subaru Telescope?,Mauna Kea,Mauna Kea
second_hop_semi_synthetic,telescopes_location_VISTA,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,VISTA,What is the specific location of the VISTA?,Cerro Paranal,Hubble Space Telescope
second_hop_semi_synthetic,telescopes_location_Very Large Telescope,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,Very Large Telescope,What is the specific location of the Very Large Telescope?,Cerro Paranal,Paranal
second_hop_semi_synthetic,telescopes_location_William Herschel Telescope,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,telescopes,location,William Herschel Telescope,What is the specific location of the William Herschel Telescope?,La Palma,La Palma
second_hop_semi_synthetic,universities_city_Cairo University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,Cairo University,In which city is Cairo University located?,Cairo,Cairo.
second_hop_semi_synthetic,universities_city_Harvard University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,Harvard University,In which city is Harvard University located?,Cambridge,Cambridge
second_hop_semi_synthetic,universities_city_Moscow State University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,Moscow State University,In which city is Moscow State University located?,Moscow,Moscow.
second_hop_semi_synthetic,universities_city_National University of Singapore,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,National University of Singapore,In which city is National University of Singapore located?,Singapore,Singapore
second_hop_semi_synthetic,universities_city_Peking University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,Peking University,In which city is Peking University located?,Beijing,Beijing
second_hop_semi_synthetic,universities_city_Stanford University,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,Stanford University,In which city is Stanford University located?,Stanford,Palo Alto
second_hop_semi_synthetic,universities_city_University of Bologna,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,University of Bologna,In which city is University of Bologna located?,Bologna,Bologna
second_hop_semi_synthetic,universities_city_University of Buenos Aires,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,University of Buenos Aires,In which city is University of Buenos Aires located?,Buenos Aires,Buenos Aires
second_hop_semi_synthetic,universities_city_University of Cambridge,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,University of Cambridge,In which city is University of Cambridge located?,Cambridge,Cambridge
second_hop_semi_synthetic,universities_city_University of Cape Town,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,University of Cape Town,In which city is University of Cape Town located?,Cape Town,Cape Town
second_hop_semi_synthetic,universities_city_University of Heidelberg,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,University of Heidelberg,In which city is University of Heidelberg located?,Heidelberg,Heidelberg
second_hop_semi_synthetic,universities_city_University of Hong Kong,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,University of Hong Kong,In which city is University of Hong Kong located?,Hong Kong,Hong Kong
second_hop_semi_synthetic,universities_city_University of Melbourne,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,University of Melbourne,In which city is University of Melbourne located?,Melbourne,Melbourne
second_hop_semi_synthetic,universities_city_University of Oxford,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,University of Oxford,In which city is University of Oxford located?,Oxford,Oxford
second_hop_semi_synthetic,universities_city_University of Paris,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,University of Paris,In which city is University of Paris located?,Paris,Paris
second_hop_semi_synthetic,universities_city_University of Sao Paulo,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,University of Sao Paulo,In which city is University of Sao Paulo located?,Sao Paulo,Sao Paulo
second_hop_semi_synthetic,universities_city_University of Sydney,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,University of Sydney,In which city is University of Sydney located?,Sydney,Sydney
second_hop_semi_synthetic,universities_city_University of Tokyo,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,University of Tokyo,In which city is University of Tokyo located?,Tokyo,Tokyo
second_hop_semi_synthetic,universities_city_University of Toronto,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,University of Toronto,In which city is University of Toronto located?,Toronto,Toronto
second_hop_semi_synthetic,universities_city_Yale University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,city,Yale University,In which city is Yale University located?,New Haven,New Haven
second_hop_semi_synthetic,universities_continent_Cairo University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,Cairo University,On which continent is Cairo University located?,Africa,Africa
second_hop_semi_synthetic,universities_continent_Harvard University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,Harvard University,On which continent is Harvard University located?,North America,North America
second_hop_semi_synthetic,universities_continent_Moscow State University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,Moscow State University,On which continent is Moscow State University located?,Europe,Europe
second_hop_semi_synthetic,universities_continent_National University of Singapore,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,National University of Singapore,On which continent is National University of Singapore located?,Asia,Asia
second_hop_semi_synthetic,universities_continent_Peking University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,Peking University,On which continent is Peking University located?,Asia,Asia
second_hop_semi_synthetic,universities_continent_Stanford University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,Stanford University,On which continent is Stanford University located?,North America,North America
second_hop_semi_synthetic,universities_continent_University of Bologna,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,University of Bologna,On which continent is University of Bologna located?,Europe,Europe
second_hop_semi_synthetic,universities_continent_University of Buenos Aires,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,University of Buenos Aires,On which continent is University of Buenos Aires located?,South America,South America
second_hop_semi_synthetic,universities_continent_University of Cambridge,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,University of Cambridge,On which continent is University of Cambridge located?,Europe,Europe
second_hop_semi_synthetic,universities_continent_University of Cape Town,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,University of Cape Town,On which continent is University of Cape Town located?,Africa,Africa
second_hop_semi_synthetic,universities_continent_University of Heidelberg,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,University of Heidelberg,On which continent is University of Heidelberg located?,Europe,Europe
second_hop_semi_synthetic,universities_continent_University of Hong Kong,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,University of Hong Kong,On which continent is University of Hong Kong located?,Asia,Asia
second_hop_semi_synthetic,universities_continent_University of Melbourne,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,University of Melbourne,On which continent is University of Melbourne located?,Oceania,Australia
second_hop_semi_synthetic,universities_continent_University of Oxford,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,University of Oxford,On which continent is University of Oxford located?,Europe,Europe
second_hop_semi_synthetic,universities_continent_University of Paris,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,University of Paris,On which continent is University of Paris located?,Europe,Europe
second_hop_semi_synthetic,universities_continent_University of Sao Paulo,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,University of Sao Paulo,On which continent is University of Sao Paulo located?,South America,South America
second_hop_semi_synthetic,universities_continent_University of Sydney,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,University of Sydney,On which continent is University of Sydney located?,Oceania,Australia
second_hop_semi_synthetic,universities_continent_University of Tokyo,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,University of Tokyo,On which continent is University of Tokyo located?,Asia,Asia
second_hop_semi_synthetic,universities_continent_University of Toronto,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,University of Toronto,On which continent is University of Toronto located?,North America,North America
second_hop_semi_synthetic,universities_continent_Yale University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,continent,Yale University,On which continent is Yale University located?,North America,North America
second_hop_semi_synthetic,universities_country_Cairo University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,Cairo University,In which country is Cairo University located?,Egypt,Egypt
second_hop_semi_synthetic,universities_country_Harvard University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,Harvard University,In which country is Harvard University located?,USA,United States
second_hop_semi_synthetic,universities_country_Moscow State University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,Moscow State University,In which country is Moscow State University located?,Russia,Russia
second_hop_semi_synthetic,universities_country_National University of Singapore,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,National University of Singapore,In which country is National University of Singapore located?,Singapore,Singapore
second_hop_semi_synthetic,universities_country_Peking University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,Peking University,In which country is Peking University located?,China,China
second_hop_semi_synthetic,universities_country_Stanford University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,Stanford University,In which country is Stanford University located?,USA,United States
second_hop_semi_synthetic,universities_country_University of Bologna,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,University of Bologna,In which country is University of Bologna located?,Italy,Italy
second_hop_semi_synthetic,universities_country_University of Buenos Aires,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,University of Buenos Aires,In which country is University of Buenos Aires located?,Argentina,Argentina
second_hop_semi_synthetic,universities_country_University of Cambridge,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,University of Cambridge,In which country is University of Cambridge located?,United Kingdom,England
second_hop_semi_synthetic,universities_country_University of Cape Town,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,University of Cape Town,In which country is University of Cape Town located?,South Africa,South Africa
second_hop_semi_synthetic,universities_country_University of Heidelberg,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,University of Heidelberg,In which country is University of Heidelberg located?,Germany,Germany
second_hop_semi_synthetic,universities_country_University of Hong Kong,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,University of Hong Kong,In which country is University of Hong Kong located?,China,China
second_hop_semi_synthetic,universities_country_University of Melbourne,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,University of Melbourne,In which country is University of Melbourne located?,Australia,Australia
second_hop_semi_synthetic,universities_country_University of Oxford,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,University of Oxford,In which country is University of Oxford located?,United Kingdom,United Kingdom
second_hop_semi_synthetic,universities_country_University of Paris,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,University of Paris,In which country is University of Paris located?,France,France
second_hop_semi_synthetic,universities_country_University of Sao Paulo,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,University of Sao Paulo,In which country is University of Sao Paulo located?,Brazil,Brazil
second_hop_semi_synthetic,universities_country_University of Sydney,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,University of Sydney,In which country is University of Sydney located?,Australia,Australia
second_hop_semi_synthetic,universities_country_University of Tokyo,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,University of Tokyo,In which country is University of Tokyo located?,Japan,Japan
second_hop_semi_synthetic,universities_country_University of Toronto,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,University of Toronto,In which country is University of Toronto located?,Canada,Canada
second_hop_semi_synthetic,universities_country_Yale University,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,country,Yale University,In which country is Yale University located?,USA,Connecticut
second_hop_semi_synthetic,universities_founding_year_Cairo University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,Cairo University,In what year was Cairo University founded?,1908,1908
second_hop_semi_synthetic,universities_founding_year_Harvard University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,Harvard University,In what year was Harvard University founded?,1636,1636
second_hop_semi_synthetic,universities_founding_year_Moscow State University,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,Moscow State University,In what year was Moscow State University founded?,1755,1775
second_hop_semi_synthetic,universities_founding_year_National University of Singapore,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,National University of Singapore,In what year was National University of Singapore founded?,1905,1881
second_hop_semi_synthetic,universities_founding_year_Peking University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,Peking University,In what year was Peking University founded?,1898,1898
second_hop_semi_synthetic,universities_founding_year_Stanford University,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,Stanford University,In what year was Stanford University founded?,1885,Leland Stanford Junior.
second_hop_semi_synthetic,universities_founding_year_University of Bologna,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,University of Bologna,In what year was University of Bologna founded?,1088,1088
second_hop_semi_synthetic,universities_founding_year_University of Buenos Aires,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,University of Buenos Aires,In what year was University of Buenos Aires founded?,1821,1821
second_hop_semi_synthetic,universities_founding_year_University of Cambridge,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,University of Cambridge,In what year was University of Cambridge founded?,1209,1231
second_hop_semi_synthetic,universities_founding_year_University of Cape Town,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,University of Cape Town,In what year was University of Cape Town founded?,1829,1829
second_hop_semi_synthetic,universities_founding_year_University of Heidelberg,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,University of Heidelberg,In what year was University of Heidelberg founded?,1386,1386
second_hop_semi_synthetic,universities_founding_year_University of Hong Kong,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,University of Hong Kong,In what year was University of Hong Kong founded?,1911,1911
second_hop_semi_synthetic,universities_founding_year_University of Melbourne,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,University of Melbourne,In what year was University of Melbourne founded?,1853,1847
second_hop_semi_synthetic,universities_founding_year_University of Oxford,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,University of Oxford,In what year was University of Oxford founded?,1096,1167
second_hop_semi_synthetic,universities_founding_year_University of Paris,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,University of Paris,In what year was University of Paris founded?,1150,1150
second_hop_semi_synthetic,universities_founding_year_University of Sao Paulo,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,University of Sao Paulo,In what year was University of Sao Paulo founded?,1934,1893
second_hop_semi_synthetic,universities_founding_year_University of Sydney,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,University of Sydney,In what year was University of Sydney founded?,1850,1850
second_hop_semi_synthetic,universities_founding_year_University of Tokyo,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,University of Tokyo,In what year was University of Tokyo founded?,1877,1877
second_hop_semi_synthetic,universities_founding_year_University of Toronto,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,University of Toronto,In what year was University of Toronto founded?,1827,1827
second_hop_semi_synthetic,universities_founding_year_Yale University,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,universities,founding_year,Yale University,In what year was Yale University founded?,1701,1701
second_hop_semi_synthetic,video_game_consoles_generation_Atari 2600,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Atari 2600,Which generation of video game console is Atari 2600?,Second,First.
second_hop_semi_synthetic,video_game_consoles_generation_Nintendo 64,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Nintendo 64,Which generation of video game console is Nintendo 64?,Fifth,Fifth.
second_hop_semi_synthetic,video_game_consoles_generation_Nintendo Entertainment System,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Nintendo Entertainment System,Which generation of video game console is Nintendo Entertainment System?,Third,Third.
second_hop_semi_synthetic,video_game_consoles_generation_Nintendo GameCube,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Nintendo GameCube,Which generation of video game console is Nintendo GameCube?,Sixth,Sixth.
second_hop_semi_synthetic,video_game_consoles_generation_Nintendo Switch,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Nintendo Switch,Which generation of video game console is Nintendo Switch?,Eighth,Eighth.
second_hop_semi_synthetic,video_game_consoles_generation_Nintendo Wii,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Nintendo Wii,Which generation of video game console is Nintendo Wii?,Seventh,Seventh.
second_hop_semi_synthetic,video_game_consoles_generation_Nintendo Wii U,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Nintendo Wii U,Which generation of video game console is Nintendo Wii U?,Eighth,Eighth.
second_hop_semi_synthetic,video_game_consoles_generation_PlayStation,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,PlayStation,Which generation of video game console is PlayStation?,Fifth,Sixth.
second_hop_semi_synthetic,video_game_consoles_generation_PlayStation 2,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,PlayStation 2,Which generation of video game console is PlayStation 2?,Sixth,Sixth.
second_hop_semi_synthetic,video_game_consoles_generation_PlayStation 3,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,PlayStation 3,Which generation of video game console is PlayStation 3?,Seventh,Seventh.
second_hop_semi_synthetic,video_game_consoles_generation_PlayStation 4,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,PlayStation 4,Which generation of video game console is PlayStation 4?,Eighth,Eighth.
second_hop_semi_synthetic,video_game_consoles_generation_PlayStation 5,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,PlayStation 5,Which generation of video game console is PlayStation 5?,Ninth,Ninth.
second_hop_semi_synthetic,video_game_consoles_generation_Sega Dreamcast,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Sega Dreamcast,Which generation of video game console is Sega Dreamcast?,Sixth,Sixth.
second_hop_semi_synthetic,video_game_consoles_generation_Sega Genesis,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Sega Genesis,Which generation of video game console is Sega Genesis?,Fourth,Fifth.
second_hop_semi_synthetic,video_game_consoles_generation_Sega Saturn,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Sega Saturn,Which generation of video game console is Sega Saturn?,Fifth,Fifth.
second_hop_semi_synthetic,video_game_consoles_generation_Super Nintendo,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Super Nintendo,Which generation of video game console is Super Nintendo?,Fourth,Fourth.
second_hop_semi_synthetic,video_game_consoles_generation_Xbox,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Xbox,Which generation of video game console is Xbox?,Sixth,Sixth.
second_hop_semi_synthetic,video_game_consoles_generation_Xbox 360,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Xbox 360,Which generation of video game console is Xbox 360?,Seventh,Seventh.
second_hop_semi_synthetic,video_game_consoles_generation_Xbox One,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Xbox One,Which generation of video game console is Xbox One?,Eighth,Eighth.
second_hop_semi_synthetic,video_game_consoles_generation_Xbox Series X,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,generation,Xbox Series X,Which generation of video game console is Xbox Series X?,Ninth,Ninth.
second_hop_semi_synthetic,video_game_consoles_home_country_Atari 2600,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,home_country,Atari 2600,Which country is Atari 2600 from?,USA,United States
second_hop_semi_synthetic,video_game_consoles_home_country_Nintendo 64,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,home_country,Nintendo 64,Which country is Nintendo 64 from?,Japan,Japan
second_hop_semi_synthetic,video_game_consoles_home_country_Nintendo Entertainment System,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,home_country,Nintendo Entertainment System,Which country is Nintendo Entertainment System from?,Japan,Japan
second_hop_semi_synthetic,video_game_consoles_home_country_Nintendo GameCube,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,home_country,Nintendo GameCube,Which country is Nintendo GameCube from?,Japan,Japan
second_hop_semi_synthetic,video_game_consoles_home_country_Nintendo Switch,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,home_country,Nintendo Switch,Which country is Nintendo Switch from?,Japan,Japan
second_hop_semi_synthetic,video_game_consoles_home_country_Nintendo Wii,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,home_country,Nintendo Wii,Which country is Nintendo Wii from?,Japan,Japan
second_hop_semi_synthetic,video_game_consoles_home_country_Nintendo Wii U,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,home_country,Nintendo Wii U,Which country is Nintendo Wii U from?,Japan,Japan
second_hop_semi_synthetic,video_game_consoles_home_country_PlayStation,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,home_country,PlayStation,Which country is PlayStation from?,Japan,Japan
second_hop_semi_synthetic,video_game_consoles_home_country_PlayStation 2,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,home_country,PlayStation 2,Which country is PlayStation 2 from?,Japan,Japan
second_hop_semi_synthetic,video_game_consoles_home_country_PlayStation 3,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,video_game_consoles,home_country,PlayStation 3,Which country is PlayStation 3 from?,Japan,Japan
